Arbrook,FrameTime,SetupTime,BGFX,FrameTime,Native,FrameTime,SetupTime,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0066, , ,0.1977, ,0.0048, ,
 ,0.0065, , ,0.2, ,0.0047, ,
 ,0.0066, , ,0.2422, ,0.0046, ,
 ,0.0065, , ,0.1988, ,0.0047, ,
 ,0.0066, , ,0.1975, ,0.0047, ,
 ,0.0066, , ,0.2001, ,0.0048, ,
 ,0.0066, , ,0.1989, ,0.0047, ,
 ,0.0065, , ,0.2079, ,0.0047, ,
 ,0.0066, , ,0.2036, ,0.0048, ,
 ,0.0075, , ,0.1991, ,0.0047, ,
 ,0.0081, , ,0.1976, ,0.0048, ,
 ,0.0081, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0047, ,
 ,0.0067, , ,0.2001, ,0.0047, ,
 ,0.0065, , ,0.1978, ,0.0047, ,
 ,0.0065, , ,0.2033, ,0.0047, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0065, , ,0.1966, ,0.0047, ,
 ,0.0066, , ,0.1983, ,0.0047, ,
 ,0.0064, , ,0.1996, ,0.0047, ,
 ,0.0066, , ,0.1996, ,0.0047, ,
 ,0.0065, , ,0.3068, ,0.0047, ,
 ,0.0065, , ,0.2621, ,0.0047, ,
 ,0.0063, , ,0.2643, ,0.0047, ,
 ,0.0064, , ,0.2572, ,0.0047, ,
 ,0.0066, , ,0.2571, ,0.0047, ,
 ,0.0065, , ,0.2869, ,0.0047, ,
 ,0.0066, , ,0.2588, ,0.0047, ,
 ,0.0066, , ,0.2554, ,0.0047, ,
 ,0.0064, , ,0.2825, ,0.0047, ,
 ,0.0065, , ,0.3352, ,0.0047, ,
 ,0.0065, , ,0.257, ,0.0048, ,
 ,0.0064, , ,0.2416, ,0.0047, ,
 ,0.0065, , ,0.2543, ,0.0047, ,
 ,0.0066, , ,0.2524, ,0.0047, ,
 ,0.0065, , ,0.2518, ,0.0047, ,
 ,0.0065, , ,0.2381, ,0.0047, ,
 ,0.0065, , ,0.3108, ,0.0047, ,
 ,0.0064, , ,0.2665, ,0.0047, ,
 ,0.0065, , ,0.2562, ,0.0047, ,
 ,0.0064, , ,0.2867, ,0.0048, ,
 ,0.0086, , ,0.3027, ,0.0047, ,
 ,0.0064, , ,0.2413, ,0.0047, ,
 ,0.0064, , ,0.3088, ,0.0047, ,
 ,0.0064, , ,0.3313, ,0.0047, ,
 ,0.0064, , ,0.3675, ,0.0047, ,
 ,0.0065, , ,0.2854, ,0.0047, ,
 ,0.0065, , ,0.2574, ,0.0047, ,
 ,0.0064, , ,0.2563, ,0.0047, ,
 ,0.0065, , ,0.2552, ,0.0047, ,
 ,0.0065, , ,0.2569, ,0.0048, ,
 ,0.0064, , ,0.2555, ,0.0047, ,
 ,0.0065, , ,0.2559, ,0.0047, ,
 ,0.0066, , ,0.2596, ,0.0047, ,
 ,0.0065, , ,0.2563, ,0.0049, ,
 ,0.0064, , ,0.2555, ,0.0048, ,
 ,0.0064, , ,0.2552, ,0.0047, ,
 ,0.0065, , ,0.2547, ,0.0048, ,
 ,0.0064, , ,0.2555, ,0.0047, ,
 ,0.0064, , ,0.2613, ,0.0048, ,
 ,0.0065, , ,0.2557, ,0.0047, ,
 ,0.0065, , ,0.2582, ,0.0047, ,
 ,0.0064, , ,0.2559, ,0.0047, ,
 ,0.0064, , ,0.2555, ,0.0048, ,
 ,0.0065, , ,0.2543, ,0.0048, ,
 ,0.0064, , ,0.2556, ,0.0047, ,
 ,0.0064, , ,0.2554, ,0.0047, ,
 ,0.0065, , ,0.2543, ,0.0047, ,
 ,0.0064, , ,0.2549, ,0.0047, ,
 ,0.0065, , ,0.316, ,0.0048, ,
 ,0.0065, , ,0.2641, ,0.0047, ,
 ,0.0098, , ,0.3068, ,0.0047, ,
 ,0.0065, , ,0.3443, ,0.0048, ,
 ,0.0067, , ,0.376, ,0.0047, ,
 ,0.0069, , ,0.2681, ,0.0048, ,
 ,0.0102, , ,0.2821, ,0.0047, ,
 ,0.0065, , ,0.3065, ,0.0047, ,
 ,0.0097, , ,0.3205, ,0.0047, ,
 ,0.0066, , ,0.3087, ,0.0047, ,
 ,0.0091, , ,0.2754, ,0.0047, ,
 ,0.007, , ,0.268, ,0.0047, ,
 ,0.0081, , ,0.2696, ,0.0048, ,
 ,0.0069, , ,0.2198, ,0.0047, ,
 ,0.0065, , ,0.2703, ,0.0047, ,
 ,0.0065, , ,0.2951, ,0.0047, ,
 ,0.0064, , ,0.2157, ,0.0047, ,
 ,0.0065, , ,0.2015, ,0.005, ,
 ,0.0065, , ,0.2001, ,0.0047, ,
 ,0.0066, , ,0.2003, ,0.0046, ,
 ,0.0064, , ,0.1998, ,0.0047, ,
 ,0.0064, , ,0.2001, ,0.0046, ,
 ,0.0064, , ,0.1987, ,0.0046, ,
 ,0.0064, , ,0.1993, ,0.0047, ,
 ,0.0068, , ,0.208, ,0.0048, ,
 ,0.0065, , ,0.1984, ,0.0047, ,
 ,0.0084, , ,0.2002, ,0.0047, ,
 ,0.0066, , ,0.1992, ,0.0047, ,
 ,0.0064, , ,0.1997, ,0.0047, ,
 ,0.0064, , ,0.199, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.2003, ,0.0047, ,
 ,0.0065, , ,0.1998, ,0.0046, ,
 ,0.0065, , ,0.1987, ,0.0047, ,
 ,0.0064, , ,0.1989, ,0.0047, ,
 ,0.0064, , ,0.1981, ,0.0047, ,
 ,0.0065, , ,0.1983, ,0.0047, ,
 ,0.0065, , ,0.199, ,0.0048, ,
 ,0.0065, , ,0.1998, ,0.0047, ,
 ,0.0064, , ,0.2017, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0064, , ,0.1984, ,0.0047, ,
 ,0.0064, , ,0.2047, ,0.0047, ,
 ,0.0064, , ,0.2029, ,0.0051, ,
 ,0.0064, , ,0.1999, ,0.0074, ,
 ,0.0064, , ,0.1993, ,0.0049, ,
 ,0.0065, , ,0.1984, ,0.0047, ,
 ,0.0065, , ,0.2016, ,0.0048, ,
 ,0.0065, , ,0.3673, ,0.0049, ,
 ,0.0064, , ,0.2494, ,0.0048, ,
 ,0.0065, , ,0.1973, ,0.0048, ,
 ,0.0064, , ,0.3636, ,0.0049, ,
 ,0.0064, , ,0.1982, ,0.0048, ,
 ,0.0065, , ,0.2039, ,0.0049, ,
 ,0.0064, , ,0.1974, ,0.0048, ,
 ,0.0064, , ,0.2041, ,0.0052, ,
 ,0.0064, , ,0.1928, ,0.0077, ,
 ,0.0065, , ,0.1984, ,0.008, ,
 ,0.0065, , ,0.1971, ,0.0076, ,
 ,0.0065, , ,0.1949, ,0.008, ,
 ,0.0064, , ,0.1892, ,0.0078, ,
 ,0.0069, , ,0.1997, ,0.0083, ,
 ,0.0066, , ,0.248, ,0.0077, ,
 ,0.0066, , ,0.2008, ,0.0081, ,
 ,0.0065, , ,0.1985, ,0.008, ,
 ,0.0065, , ,0.2012, ,0.008, ,
 ,0.0066, , ,0.197, ,0.0078, ,
 ,0.0066, , ,0.1999, ,0.0078, ,
 ,0.0065, , ,0.1974, ,0.0079, ,
 ,0.0064, , ,0.1973, ,0.0077, ,
 ,0.0065, , ,0.1971, ,0.0076, ,
 ,0.0065, , ,0.2008, ,0.0075, ,
 ,0.0065, , ,0.196, ,0.0076, ,
 ,0.0064, , ,0.197, ,0.0081, ,
 ,0.0066, , ,0.1987, ,0.0076, ,
 ,0.0065, , ,0.2026, ,0.0077, ,
 ,0.0065, , ,0.1972, ,0.0078, ,
 ,0.0064, , ,0.2335, ,0.0077, ,
 ,0.0064, , ,0.1979, ,0.0074, ,
 ,0.0064, , ,0.1994, ,0.0081, ,
 ,0.0064, , ,0.1966, ,0.008, ,
 ,0.0066, , ,0.1966, ,0.0082, ,
 ,0.0064, , ,0.2018, ,0.0078, ,
 ,0.0064, , ,0.1966, ,0.0075, ,
 ,0.0064, , ,0.1962, ,0.0076, ,
 ,0.0064, , ,0.1975, ,0.0073, ,
 ,0.0064, , ,0.1988, ,0.0076, ,
 ,0.0064, , ,0.2032, ,0.008, ,
 ,0.0064, , ,0.1973, ,0.0075, ,
 ,0.0064, , ,0.1975, ,0.0079, ,
 ,0.0065, , ,0.1973, ,0.0077, ,
 ,0.0064, , ,0.1987, ,0.0072, ,
 ,0.0064, , ,0.1958, ,0.0074, ,
 ,0.0065, , ,0.1973, ,0.0079, ,
 ,0.0064, , ,0.205, ,0.0086, ,
 ,0.0064, , ,0.1986, ,0.0076, ,
 ,0.0064, , ,0.1976, ,0.0077, ,
 ,0.0064, , ,0.1965, ,0.0078, ,
 ,0.0064, , ,0.1968, ,0.0079, ,
 ,0.0064, , ,0.2133, ,0.0078, ,
 ,0.0064, , ,0.1975, ,0.0078, ,
 ,0.0065, , ,0.1957, ,0.0062, ,
 ,0.0065, , ,0.339, ,0.0061, ,
 ,0.0064, , ,0.2711, ,0.005, ,
 ,0.0066, , ,0.2127, ,0.0049, ,
 ,0.0065, , ,0.3164, ,0.0047, ,
 ,0.0064, , ,0.2521, ,0.0049, ,
 ,0.0065, , ,0.2095, ,0.0047, ,
 ,0.0064, , ,0.1962, ,0.0071, ,
 ,0.0065, , ,0.1966, ,0.007, ,
 ,0.0064, , ,0.201, ,0.0048, ,
 ,0.0064, , ,0.2093, ,0.0047, ,
 ,0.0065, , ,0.1989, ,0.0047, ,
 ,0.0064, , ,0.2446, ,0.0047, ,
 ,0.0065, , ,0.1997, ,0.0049, ,
 ,0.0064, , ,0.1989, ,0.0047, ,
 ,0.0064, , ,0.199, ,0.0047, ,
 ,0.0065, , ,0.197, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0047, ,
 ,0.0064, , ,0.2013, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1979, ,0.0047, ,
 ,0.0064, , ,0.2009, ,0.0047, ,
 ,0.0065, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1975, ,0.0046, ,
 ,0.0083, , ,0.1982, ,0.0047, ,
 ,0.0081, , ,0.199, ,0.0047, ,
 ,0.0065, , ,0.2002, ,0.0047, ,
 ,0.0066, , ,0.2042, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0047, ,
 ,0.0066, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1971, ,0.0046, ,
 ,0.0064, , ,0.1984, ,0.0047, ,
 ,0.0066, , ,0.1979, ,0.0046, ,
 ,0.0064, , ,0.1966, ,0.0047, ,
 ,0.0065, , ,0.2008, ,0.0048, ,
 ,0.0064, , ,0.1992, ,0.0047, ,
 ,0.0065, , ,0.1967, ,0.0047, ,
 ,0.0064, , ,0.198, ,0.0046, ,
 ,0.0065, , ,0.1981, ,0.0047, ,
 ,0.0065, , ,0.1974, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0047, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.2018, ,0.0048, ,
 ,0.0064, , ,0.1987, ,0.0047, ,
 ,0.0064, , ,0.1972, ,0.0047, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.2043, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.255, ,0.0047, ,
 ,0.0065, , ,0.2483, ,0.0047, ,
 ,0.0065, , ,0.2396, ,0.0047, ,
 ,0.0066, , ,0.2366, ,0.0069, ,
 ,0.0065, , ,0.1978, ,0.0047, ,
 ,0.0064, , ,0.204, ,0.0048, ,
 ,0.0064, , ,0.2504, ,0.0047, ,
 ,0.0065, , ,0.2352, ,0.0046, ,
 ,0.0068, , ,0.2026, ,0.0047, ,
 ,0.0065, , ,0.2047, ,0.0047, ,
 ,0.0064, , ,0.211, ,0.0047, ,
 ,0.0064, , ,0.2011, ,0.0047, ,
 ,0.0064, , ,0.199, ,0.0047, ,
 ,0.0064, , ,0.2499, ,0.0049, ,
 ,0.0065, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0047, ,
 ,0.0065, , ,0.2115, ,0.0047, ,
 ,0.0065, , ,0.2004, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0063, , ,0.2419, ,0.0047, ,
 ,0.0065, , ,0.205, ,0.0048, ,
 ,0.0065, , ,0.1991, ,0.0047, ,
 ,0.0064, , ,0.2024, ,0.0047, ,
 ,0.0065, , ,0.1987, ,0.0047, ,
 ,0.0065, , ,0.1989, ,0.0047, ,
 ,0.0064, , ,0.2098, ,0.0047, ,
 ,0.0064, , ,0.202, ,0.0047, ,
 ,0.0064, , ,0.2364, ,0.0046, ,
 ,0.0065, , ,0.1997, ,0.0047, ,
 ,0.0064, , ,0.2017, ,0.0047, ,
 ,0.0066, , ,0.2024, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0064, , ,0.1963, ,0.0046, ,
 ,0.0064, , ,0.1993, ,0.0047, ,
 ,0.0084, , ,0.1974, ,0.0046, ,
 ,0.0072, , ,0.2002, ,0.0047, ,
 ,0.0066, , ,0.1983, ,0.0047, ,
 ,0.0064, , ,0.1974, ,0.0047, ,
 ,0.0065, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0064, , ,0.2001, ,0.0046, ,
 ,0.0065, , ,0.1974, ,0.0047, ,
 ,0.0063, , ,0.1984, ,0.0046, ,
 ,0.0064, , ,0.1958, ,0.0047, ,
 ,0.0064, , ,0.1976, ,0.0046, ,
 ,0.0064, , ,0.197, ,0.005, ,
 ,0.0064, , ,0.1964, ,0.0047, ,
 ,0.0063, , ,0.1967, ,0.0048, ,
 ,0.0066, , ,0.2056, ,0.0047, ,
 ,0.0065, , ,0.2024, ,0.0047, ,
 ,0.0064, , ,0.1962, ,0.0047, ,
 ,0.0065, , ,0.1973, ,0.0047, ,
 ,0.0065, , ,0.1983, ,0.0046, ,
 ,0.0065, , ,0.1982, ,0.0047, ,
 ,0.0063, , ,0.1973, ,0.0048, ,
 ,0.0066, , ,0.1964, ,0.0047, ,
 ,0.0065, , ,0.2003, ,0.0046, ,
 ,0.0064, , ,0.1964, ,0.0046, ,
 ,0.0063, , ,0.1979, ,0.0047, ,
 ,0.0064, , ,0.3686, ,0.0047, ,
 ,0.0064, , ,0.203, ,0.0047, ,
 ,0.0064, , ,0.1905, ,0.0046, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0063, , ,0.2347, ,0.0046, ,
 ,0.0067, , ,0.2051, ,0.0047, ,
 ,0.0065, , ,0.1884, ,0.0047, ,
 ,0.0065, , ,0.2003, ,0.0047, ,
 ,0.0064, , ,0.1974, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0065, , ,0.1977, ,0.0048, ,
 ,0.0066, , ,0.1973, ,0.0047, ,
 ,0.0064, , ,0.2002, ,0.0046, ,
 ,0.0064, , ,0.1974, ,0.0046, ,
 ,0.0064, , ,0.1976, ,0.0047, ,
 ,0.0064, , ,0.1967, ,0.0047, ,
 ,0.0064, , ,0.1963, ,0.0048, ,
 ,0.0065, , ,0.1969, ,0.0047, ,
 ,0.0065, , ,0.1969, ,0.0048, ,
 ,0.0066, , ,0.197, ,0.005, ,
 ,0.0065, , ,0.2003, ,0.0049, ,
 ,0.0066, , ,0.1971, ,0.005, ,
 ,0.0065, , ,0.203, ,0.0048, ,
 ,0.0065, , ,0.1972, ,0.0049, ,
 ,0.0065, , ,0.1973, ,0.0048, ,
 ,0.0065, , ,0.1978, ,0.0049, ,
 ,0.0065, , ,0.1963, ,0.0047, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0068, , ,0.1995, ,0.0048, ,
 ,0.0083, , ,0.1972, ,0.0048, ,
 ,0.0066, , ,0.1969, ,0.0049, ,
 ,0.0067, , ,0.1971, ,0.0048, ,
 ,0.0067, , ,0.1965, ,0.0049, ,
 ,0.0064, , ,0.1972, ,0.0048, ,
 ,0.0065, , ,0.2009, ,0.0048, ,
 ,0.0066, , ,0.1982, ,0.0048, ,
 ,0.0066, , ,0.1993, ,0.0048, ,
 ,0.0065, , ,0.1985, ,0.0049, ,
 ,0.0065, , ,0.1964, ,0.0048, ,
 ,0.0065, , ,0.197, ,0.0048, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.2037, ,0.0048, ,
 ,0.0064, , ,0.2243, ,0.0048, ,
 ,0.0065, , ,0.2046, ,0.0047, ,
 ,0.0064, , ,0.2036, ,0.0048, ,
 ,0.0083, , ,0.2011, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0048, ,
 ,0.0064, , ,0.1986, ,0.0048, ,
 ,0.0064, , ,0.2011, ,0.0047, ,
 ,0.0064, , ,0.1989, ,0.0048, ,
 ,0.0065, , ,0.1989, ,0.0048, ,
 ,0.0065, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.2025, ,0.0048, ,
 ,0.0066, , ,0.1984, ,0.0048, ,
 ,0.0065, , ,0.2004, ,0.0047, ,
 ,0.0064, , ,0.2523, ,0.0048, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.4797, ,0.0048, ,
 ,0.0065, , ,0.2104, ,0.0049, ,
 ,0.0065, , ,0.2044, ,0.0048, ,
 ,0.0065, , ,0.2037, ,0.0048, ,
 ,0.0064, , ,0.1985, ,0.0047, ,
 ,0.0064, , ,0.1982, ,0.0048, ,
 ,0.0064, , ,0.1979, ,0.0047, ,
 ,0.0065, , ,0.1996, ,0.0047, ,
 ,0.0064, , ,0.2216, ,0.0047, ,
 ,0.0065, , ,0.1989, ,0.0048, ,
 ,0.0064, , ,0.2013, ,0.0049, ,
 ,0.0064, , ,0.2008, ,0.0048, ,
 ,0.0063, , ,0.1996, ,0.0048, ,
 ,0.0064, , ,0.2041, ,0.0048, ,
 ,0.0064, , ,0.1986, ,0.0049, ,
 ,0.0065, , ,0.1977, ,0.0063, ,
 ,0.0065, , ,0.1986, ,0.0061, ,
 ,0.0064, , ,0.2059, ,0.0048, ,
 ,0.0064, , ,0.1984, ,0.0049, ,
 ,0.0065, , ,0.2036, ,0.0081, ,
 ,0.0064, , ,0.2013, ,0.0049, ,
 ,0.0065, , ,0.198, ,0.0069, ,
 ,0.0065, , ,0.1985, ,0.0074, ,
 ,0.0065, , ,0.2014, ,0.0079, ,
 ,0.0064, , ,0.1985, ,0.0078, ,
 ,0.0064, , ,0.2011, ,0.008, ,
 ,0.0064, , ,0.1987, ,0.0077, ,
 ,0.0065, , ,0.2009, ,0.0076, ,
 ,0.0064, , ,0.2057, ,0.0078, ,
 ,0.0064, , ,0.1989, ,0.0077, ,
 ,0.0065, , ,0.198, ,0.0075, ,
 ,0.0069, , ,0.2025, ,0.0078, ,
 ,0.0066, , ,0.1996, ,0.0078, ,
 ,0.0066, , ,0.1979, ,0.0078, ,
 ,0.0065, , ,0.1981, ,0.0079, ,
 ,0.0064, , ,0.2833, ,0.0079, ,
 ,0.0065, , ,0.2298, ,0.0077, ,
 ,0.0065, , ,0.2536, ,0.0077, ,
 ,0.0064, , ,0.2526, ,0.0074, ,
 ,0.0065, , ,0.2165, ,0.0077, ,
 ,0.0065, , ,0.2074, ,0.0079, ,
 ,0.0064, , ,0.2071, ,0.0075, ,
 ,0.0065, , ,0.2017, ,0.0079, ,
 ,0.0065, , ,0.2023, ,0.0075, ,
 ,0.0063, , ,0.1998, ,0.0076, ,
 ,0.0065, , ,0.2044, ,0.008, ,
 ,0.0065, , ,0.2045, ,0.0075, ,
 ,0.0065, , ,0.2124, ,0.0076, ,
 ,0.0064, , ,0.3081, ,0.0075, ,
 ,0.0065, , ,0.3062, ,0.0077, ,
 ,0.0065, , ,0.3626, ,0.0076, ,
 ,0.0064, , ,0.2751, ,0.0077, ,
 ,0.0065, , ,0.2259, ,0.0075, ,
 ,0.0064, , ,0.2005, ,0.0074, ,
 ,0.0063, , ,0.1995, ,0.0077, ,
 ,0.0064, , ,0.2064, ,0.0076, ,
 ,0.0064, , ,0.2041, ,0.0077, ,
 ,0.0064, , ,0.198, ,0.0055, ,
 ,0.0066, , ,0.1946, ,0.0078, ,
 ,0.0064, , ,0.205, ,0.0078, ,
 ,0.0064, , ,0.2035, ,0.0078, ,
 ,0.0064, , ,0.2034, ,0.0074, ,
 ,0.0064, , ,0.203, ,0.0076, ,
 ,0.0064, , ,0.2137, ,0.0076, ,
 ,0.0064, , ,0.2035, ,0.0078, ,
 ,0.0064, , ,0.1987, ,0.0078, ,
 ,0.0066, , ,0.1985, ,0.0076, ,
 ,0.0064, , ,0.2048, ,0.0074, ,
 ,0.0065, , ,0.2034, ,0.0077, ,
 ,0.0064, , ,0.2029, ,0.0078, ,
 ,0.0065, , ,0.2075, ,0.0077, ,
 ,0.0065, , ,0.2028, ,0.0077, ,
 ,0.0065, , ,0.2017, ,0.0075, ,
 ,0.0066, , ,0.1978, ,0.0077, ,
 ,0.0065, , ,0.2003, ,0.0078, ,
 ,0.0065, , ,0.2018, ,0.0076, ,
 ,0.0065, , ,0.1988, ,0.0061, ,
 ,0.0064, , ,0.2014, ,0.0059, ,
 ,0.0065, , ,0.1976, ,0.0058, ,
 ,0.0065, , ,0.1977, ,0.0047, ,
 ,0.0064, , ,0.2163, ,0.0048, ,
 ,0.0065, , ,0.1995, ,0.0048, ,
 ,0.0064, , ,0.1987, ,0.0048, ,
 ,0.0065, , ,0.2056, ,0.0048, ,
 ,0.0065, , ,0.1999, ,0.0047, ,
 ,0.0064, , ,0.1977, ,0.0047, ,
 ,0.0069, , ,0.1981, ,0.0048, ,
 ,0.0109, , ,0.2003, ,0.0047, ,
 ,0.0067, , ,0.2036, ,0.0048, ,
 ,0.0112, , ,0.2054, ,0.0048, ,
 ,0.0068, , ,0.2023, ,0.0046, ,
 ,0.0066, , ,0.2018, ,0.0048, ,
 ,0.0071, , ,0.1994, ,0.0049, ,
 ,0.0068, , ,0.198, ,0.0046, ,
 ,0.0066, , ,0.1988, ,0.0047, ,
 ,0.0068, , ,0.1975, ,0.0047, ,
 ,0.0067, , ,0.1977, ,0.0048, ,
 ,0.0066, , ,0.2479, ,0.0048, ,
 ,0.0066, , ,0.1961, ,0.0047, ,
 ,0.0065, , ,0.2009, ,0.0046, ,
 ,0.009, , ,0.2022, ,0.0047, ,
 ,0.0063, , ,0.198, ,0.0047, ,
 ,0.0065, , ,0.2962, ,0.0047, ,
 ,0.0065, , ,0.2465, ,0.0047, ,
 ,0.0065, , ,0.2179, ,0.0047, ,
 ,0.0064, , ,0.3645, ,0.0048, ,
 ,0.0066, , ,0.208, ,0.0047, ,
 ,0.0065, , ,0.2167, ,0.0048, ,
 ,0.0064, , ,0.2019, ,0.0048, ,
 ,0.0065, , ,0.1994, ,0.0047, ,
 ,0.0064, , ,0.1992, ,0.0048, ,
 ,0.0065, , ,0.1987, ,0.0047, ,
 ,0.0065, , ,0.1991, ,0.0048, ,
 ,0.0064, , ,0.1978, ,0.0047, ,
 ,0.0063, , ,0.275, ,0.0048, ,
 ,0.0065, , ,0.2039, ,0.0047, ,
 ,0.0083, , ,0.1987, ,0.0047, ,
 ,0.0081, , ,0.1979, ,0.0048, ,
 ,0.0065, , ,0.2041, ,0.0047, ,
 ,0.0066, , ,0.1982, ,0.0047, ,
 ,0.0064, , ,0.1997, ,0.0047, ,
 ,0.0065, , ,0.2196, ,0.0047, ,
 ,0.0068, , ,0.2048, ,0.0048, ,
 ,0.0065, , ,0.2017, ,0.0048, ,
 ,0.0065, , ,0.198, ,0.0047, ,
 ,0.0063, , ,0.198, ,0.0047, ,
 ,0.0065, , ,0.1968, ,0.0047, ,
 ,0.0065, , ,0.2631, ,0.0047, ,
 ,0.0065, , ,0.248, ,0.0051, ,
 ,0.0065, , ,0.2116, ,0.0048, ,
 ,0.0067, , ,0.1994, ,0.0051, ,
 ,0.0065, , ,0.2339, ,0.0048, ,
 ,0.0064, , ,0.2019, ,0.0048, ,
 ,0.0065, , ,0.2566, ,0.0048, ,
 ,0.0064, , ,0.2654, ,0.0048, ,
 ,0.0065, , ,0.2597, ,0.0048, ,
 ,0.0066, , ,0.2571, ,0.0048, ,
 ,0.0065, , ,0.2575, ,0.0049, ,
 ,0.0064, , ,0.2731, ,0.005, ,
 ,0.0065, , ,0.2604, ,0.0051, ,
 ,0.0064, , ,0.2563, ,0.0048, ,
 ,0.0066, , ,0.2619, ,0.0047, ,
 ,0.0065, , ,0.2572, ,0.0049, ,
 ,0.0081, , ,0.3172, ,0.0048, ,
 ,0.0069, , ,0.2604, ,0.0048, ,
 ,0.0086, , ,0.2564, ,0.0048, ,
 ,0.0082, , ,0.2562, ,0.0048, ,
 ,0.0068, , ,0.2547, ,0.0048, ,
 ,0.0072, , ,0.2559, ,0.0049, ,
 ,0.0066, , ,0.2493, ,0.0048, ,
 ,0.0067, , ,0.2407, ,0.0048, ,
 ,0.0067, , ,0.2226, ,0.0047, ,
 ,0.0067, , ,0.1946, ,0.0048, ,
 ,0.0068, , ,0.3352, ,0.0048, ,
 ,0.0067, , ,0.2296, ,0.0047, ,
 ,0.0071, , ,0.2006, ,0.0048, ,
 ,0.0068, , ,0.1987, ,0.0048, ,
 ,0.0069, , ,0.204, ,0.0047, ,
 ,0.0068, , ,0.1974, ,0.0048, ,
 ,0.0067, , ,0.1984, ,0.0048, ,
 ,0.0068, , ,0.2017, ,0.0048, ,
 ,0.0069, , ,0.2035, ,0.0047, ,
 ,0.0068, , ,0.1988, ,0.0048, ,
 ,0.0068, , ,0.2021, ,0.0048, ,
 ,0.0068, , ,0.1984, ,0.0048, ,
 ,0.0068, , ,0.2275, ,0.0048, ,
 ,0.0069, , ,0.1986, ,0.0047, ,
 ,0.0068, , ,0.1997, ,0.0047, ,
 ,0.0067, , ,0.1981, ,0.0047, ,
 ,0.0068, , ,0.1979, ,0.0049, ,
 ,0.0067, , ,0.2006, ,0.0048, ,
 ,0.0069, , ,0.1976, ,0.0049, ,
 ,0.0083, , ,0.1976, ,0.0048, ,
 ,0.0081, , ,0.2004, ,0.0049, ,
 ,0.0065, , ,0.2147, ,0.0048, ,
 ,0.0065, , ,0.2044, ,0.0047, ,
 ,0.0065, , ,0.1979, ,0.0048, ,
 ,0.0065, , ,0.2571, ,0.0047, ,
 ,0.0082, , ,0.2431, ,0.0048, ,
 ,0.0082, , ,0.2149, ,0.0048, ,
 ,0.0066, , ,0.1986, ,0.0047, ,
 ,0.0065, , ,0.1976, ,0.0048, ,
 ,0.0065, , ,0.199, ,0.0048, ,
 ,0.0064, , ,0.1983, ,0.0048, ,
 ,0.0064, , ,0.1976, ,0.0048, ,
 ,0.0064, , ,0.1981, ,0.0048, ,
 ,0.0064, , ,0.1982, ,0.0051, ,
 ,0.0065, , ,0.2524, ,0.0049, ,
 ,0.0065, , ,0.242, ,0.0048, ,
 ,0.0065, , ,0.2444, ,0.0049, ,
 ,0.0064, , ,0.1988, ,0.005, ,
 ,0.0065, , ,0.198, ,0.0051, ,
 ,0.0064, , ,0.2004, ,0.0047, ,
 ,0.0065, , ,0.2047, ,0.0081, ,
 ,0.0065, , ,0.2059, ,0.0079, ,
 ,0.0071, , ,0.1994, ,0.0049, ,
 ,0.0069, , ,0.1985, ,0.0049, ,
 ,0.0065, , ,0.1982, ,0.0065, ,
 ,0.0069, , ,0.1984, ,0.0066, ,
