Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0037, ,0.1687, ,0.0036,
 ,0.0042, ,0.2705, ,0.0042,
 ,0.004, ,0.2159, ,0.0041,
 ,0.0037, ,0.1726, ,0.0038,
 ,0.0037, ,0.1758, ,0.0036,
 ,0.0038, ,0.1714, ,0.0037,
 ,0.004, ,0.169, ,0.0037,
 ,0.0036, ,0.1689, ,0.0035,
 ,0.0037, ,0.1886, ,0.0036,
 ,0.005, ,0.1696, ,0.0036,
 ,0.0042, ,0.1762, ,0.0057,
 ,0.0037, ,0.1696, ,0.0038,
 ,0.0038, ,0.1717, ,0.0036,
 ,0.0039, ,0.1773, ,0.0036,
 ,0.0041, ,0.1966, ,0.004,
 ,0.0036, ,0.2031, ,0.0034,
 ,0.004, ,0.1789, ,0.0037,
 ,0.0039, ,0.1729, ,0.0036,
 ,0.004, ,0.1708, ,0.0037,
 ,0.0037, ,0.1683, ,0.0038,
 ,0.0037, ,0.2077, ,0.0041,
 ,0.0037, ,0.1683, ,0.004,
 ,0.0039, ,0.1682, ,0.004,
 ,0.0039, ,0.1679, ,0.0037,
 ,0.0037, ,0.1713, ,0.0036,
 ,0.0043, ,0.1675, ,0.0037,
 ,0.0037, ,0.1729, ,0.0039,
 ,0.0036, ,0.1674, ,0.0039,
 ,0.0036, ,0.1695, ,0.0037,
 ,0.0042, ,0.1668, ,0.0037,
 ,0.0039, ,0.1679, ,0.0042,
 ,0.0036, ,0.2164, ,0.0036,
 ,0.0037, ,0.1704, ,0.0036,
 ,0.0039, ,0.1672, ,0.0036,
 ,0.0036, ,0.1703, ,0.0038,
 ,0.0036, ,0.1676, ,0.004,
 ,0.0037, ,0.1701, ,0.0037,
 ,0.0043, ,0.1669, ,0.0036,
 ,0.0039, ,0.1677, ,0.0037,
 ,0.0037, ,0.1676, ,0.0037,
 ,0.0039, ,0.1696, ,0.0035,
 ,0.0038, ,0.169, ,0.0036,
 ,0.0039, ,0.1673, ,0.004,
 ,0.0036, ,0.1674, ,0.0038,
 ,0.0042, ,0.1745, ,0.0036,
 ,0.0041, ,0.1692, ,0.0035,
 ,0.0043, ,0.1665, ,0.0041,
 ,0.0039, ,0.1672, ,0.0035,
 ,0.0037, ,0.1678, ,0.0036,
 ,0.0042, ,0.1668, ,0.0035,
 ,0.0039, ,0.1678, ,0.004,
 ,0.0036, ,0.1663, ,0.0038,
 ,0.0037, ,0.1684, ,0.0035,
 ,0.0038, ,0.1739, ,0.0036,
 ,0.0039, ,0.1739, ,0.0041,
 ,0.0036, ,0.1662, ,0.0036,
 ,0.0037, ,0.1665, ,0.0034,
 ,0.0038, ,0.1672, ,0.0035,
 ,0.0035, ,0.2112, ,0.0038,
 ,0.0037, ,0.1696, ,0.0037,
 ,0.0036, ,0.1675, ,0.0035,
 ,0.0041, ,0.1669, ,0.0037,
 ,0.004, ,0.1786, ,0.0038,
 ,0.0036, ,0.1777, ,0.0037,
 ,0.0036, ,0.1687, ,0.0035,
 ,0.0038, ,0.1682, ,0.0036,
 ,0.004, ,0.1672, ,0.004,
 ,0.0036, ,0.1739, ,0.0037,
 ,0.0036, ,0.1677, ,0.0034,
 ,0.0043, ,0.1672, ,0.0037,
 ,0.004, ,0.1661, ,0.0038,
 ,0.0038, ,0.1679, ,0.0037,
 ,0.0038, ,0.1676, ,0.0035,
 ,0.0039, ,0.1691, ,0.0036,
 ,0.0037, ,0.1673, ,0.0041,
 ,0.0037, ,0.1676, ,0.0038,
 ,0.0037, ,0.1675, ,0.0037,
 ,0.0038, ,0.2017, ,0.0044,
 ,0.004, ,0.1786, ,0.0052,
 ,0.0037, ,0.1474, ,0.0039,
 ,0.0037, ,0.1345, ,0.0036,
 ,0.0044, ,0.1787, ,0.0036,
 ,0.0037, ,0.1705, ,0.0038,
 ,0.0035, ,0.1695, ,0.0037,
 ,0.0037, ,0.1689, ,0.0036,
 ,0.0042, ,0.1682, ,0.0036,
 ,0.0039, ,0.1805, ,0.0039,
 ,0.0036, ,0.1666, ,0.0036,
 ,0.0037, ,0.1673, ,0.0035,
 ,0.0042, ,0.2122, ,0.0035,
 ,0.0036, ,0.168, ,0.0038,
 ,0.0039, ,0.1673, ,0.0039,
 ,0.0036, ,0.1662, ,0.004,
 ,0.0042, ,0.1661, ,0.0043,
 ,0.004, ,0.1662, ,0.0041,
 ,0.0036, ,0.1667, ,0.0038,
 ,0.0036, ,0.1738, ,0.0038,
 ,0.0042, ,0.1683, ,0.0038,
 ,0.004, ,0.1661, ,0.0042,
 ,0.0037, ,0.1664, ,0.0042,
 ,0.0037, ,0.1665, ,0.004,
 ,0.0039, ,0.1679, ,0.0038,
 ,0.0039, ,0.1671, ,0.0043,
 ,0.0037, ,0.1661, ,0.0053,
 ,0.0037, ,0.1668, ,0.0039,
 ,0.0062, ,0.1678, ,0.0052,
 ,0.0036, ,0.1662, ,0.0049,
 ,0.0036, ,0.1681, ,0.0042,
 ,0.0037, ,0.1661, ,0.0041,
 ,0.0042, ,0.1686, ,0.004,
 ,0.004, ,0.1661, ,0.0043,
 ,0.004, ,0.1665, ,0.0044,
 ,0.004, ,0.1682, ,0.0041,
 ,0.0052, ,0.1671, ,0.004,
 ,0.0039, ,0.1654, ,0.0042,
 ,0.0037, ,0.1715, ,0.004,
 ,0.0039, ,0.1667, ,0.0041,
 ,0.0038, ,0.1673, ,0.004,
 ,0.004, ,0.1675, ,0.0042,
 ,0.0037, ,0.1744, ,0.0041,
 ,0.0037, ,0.1793, ,0.004,
 ,0.0044, ,0.1679, ,0.0041,
 ,0.0038, ,0.17, ,0.0041,
 ,0.0036, ,0.1668, ,0.0039,
 ,0.0037, ,0.2748, ,0.0037,
 ,0.0039, ,0.1659, ,0.0036,
 ,0.004, ,0.1673, ,0.0038,
 ,0.0036, ,0.1672, ,0.0036,
 ,0.0037, ,0.1686, ,0.0038,
 ,0.0039, ,0.1692, ,0.0037,
 ,0.0035, ,0.1697, ,0.0038,
 ,0.0039, ,0.1735, ,0.0037,
 ,0.0037, ,0.1675, ,0.0042,
 ,0.0042, ,0.1632, ,0.0043,
 ,0.0039, ,0.1669, ,0.0041,
 ,0.0036, ,0.1654, ,0.0035,
 ,0.0037, ,0.1659, ,0.0035,
 ,0.0039, ,0.1658, ,0.0036,
 ,0.0035, ,0.1655, ,0.0041,
 ,0.0036, ,0.1658, ,0.0038,
 ,0.0038, ,0.1666, ,0.0035,
 ,0.0039, ,0.1656, ,0.0036,
 ,0.0039, ,0.176, ,0.0041,
 ,0.0039, ,0.1674, ,0.0035,
 ,0.0041, ,0.1429, ,0.0035,
 ,0.0044, ,0.1342, ,0.0038,
 ,0.0038, ,0.172, ,0.0041,
 ,0.004, ,0.2141, ,0.0036,
 ,0.0037, ,0.1723, ,0.0038,
 ,0.0042, ,0.1833, ,0.0037,
 ,0.004, ,0.1765, ,0.0039,
 ,0.0036, ,0.1693, ,0.0035,
 ,0.0038, ,0.1704, ,0.0037,
 ,0.0039, ,0.1704, ,0.0035,
 ,0.0036, ,0.1677, ,0.004,
 ,0.0036, ,0.1661, ,0.0036,
 ,0.0037, ,0.1675, ,0.0037,
 ,0.0043, ,0.167, ,0.0035,
 ,0.004, ,0.1667, ,0.0039,
 ,0.0036, ,0.1669, ,0.0035,
 ,0.0036, ,0.1689, ,0.0036,
 ,0.0039, ,0.1656, ,0.0037,
 ,0.0036, ,0.1663, ,0.0039,
 ,0.0035, ,0.1657, ,0.0037,
 ,0.0037, ,0.1692, ,0.0037,
 ,0.0042, ,0.1654, ,0.0036,
 ,0.004, ,0.1665, ,0.0038,
 ,0.0036, ,0.1657, ,0.0038,
 ,0.0041, ,0.1764, ,0.0035,
 ,0.0038, ,0.1674, ,0.0036,
 ,0.0037, ,0.1671, ,0.0038,
 ,0.0036, ,0.167, ,0.0038,
 ,0.0036, ,0.1687, ,0.0035,
 ,0.0043, ,0.1662, ,0.0039,
 ,0.0038, ,0.1666, ,0.0038,
 ,0.0036, ,0.1669, ,0.0037,
 ,0.0036, ,0.1667, ,0.0035,
 ,0.0042, ,0.1655, ,0.0036,
 ,0.0037, ,0.1696, ,0.004,
 ,0.0039, ,0.1654, ,0.0036,
 ,0.0038, ,0.1669, ,0.0036,
 ,0.0043, ,0.1668, ,0.0036,
 ,0.0038, ,0.1728, ,0.0038,
 ,0.0036, ,0.1649, ,0.0034,
 ,0.0037, ,0.1727, ,0.0036,
 ,0.004, ,0.1662, ,0.0036,
 ,0.0036, ,0.1761, ,0.0038,
 ,0.0037, ,0.1932, ,0.0036,
 ,0.004, ,0.1753, ,0.0036,
 ,0.0041, ,0.1712, ,0.0036,
 ,0.0038, ,0.1778, ,0.0037,
 ,0.0039, ,0.1712, ,0.0036,
 ,0.0036, ,0.1686, ,0.0035,
 ,0.0042, ,0.168, ,0.0035,
 ,0.004, ,0.1672, ,0.004,
 ,0.0036, ,0.1674, ,0.0037,
 ,0.0037, ,0.169, ,0.0036,
 ,0.0039, ,0.1694, ,0.0036,
 ,0.004, ,0.1674, ,0.004,
 ,0.0036, ,0.1676, ,0.004,
 ,0.0037, ,0.1677, ,0.0048,
 ,0.0041, ,0.1732, ,0.0042,
 ,0.0039, ,0.1681, ,0.0053,
 ,0.0036, ,0.1666, ,0.0042,
 ,0.0037, ,0.1672, ,0.0036,
 ,0.0041, ,0.2434, ,0.004,
 ,0.0039, ,0.2473, ,0.0039,
 ,0.0048, ,0.1766, ,0.0036,
 ,0.0039, ,0.173, ,0.0037,
 ,0.0043, ,0.136, ,0.0036,
 ,0.0038, ,0.1457, ,0.0038,
 ,0.0041, ,0.1825, ,0.0038,
 ,0.0044, ,0.1714, ,0.0036,
 ,0.0043, ,0.1689, ,0.0037,
 ,0.0041, ,0.1746, ,0.0038,
 ,0.0039, ,0.1775, ,0.0037,
 ,0.004, ,0.1671, ,0.0037,
 ,0.0053, ,0.1679, ,0.0036,
 ,0.0056, ,0.1681, ,0.0037,
 ,0.0046, ,0.168, ,0.0037,
 ,0.0047, ,0.1737, ,0.0035,
 ,0.0044, ,0.1662, ,0.0035,
 ,0.0054, ,0.1671, ,0.0037,
 ,0.0039, ,0.1679, ,0.0035,
 ,0.0039, ,0.1678, ,0.0035,
 ,0.0044, ,0.1664, ,0.005,
 ,0.0039, ,0.1671, ,0.0045,
 ,0.004, ,0.1669, ,0.0043,
 ,0.0058, ,0.1692, ,0.0037,
 ,0.0063, ,0.1691, ,0.0039,
 ,0.0042, ,0.1679, ,0.0041,
 ,0.004, ,0.1674, ,0.0036,
 ,0.0043, ,0.1675, ,0.0036,
 ,0.0041, ,0.1695, ,0.0036,
 ,0.0041, ,0.168, ,0.0038,
 ,0.0037, ,0.1671, ,0.0039,
 ,0.0042, ,0.1737, ,0.0035,
 ,0.0042, ,0.1687, ,0.0036,
 ,0.0041, ,0.167, ,0.0039,
 ,0.004, ,0.1674, ,0.0035,
 ,0.0036, ,0.1691, ,0.0037,
 ,0.0043, ,0.1684, ,0.0036,
 ,0.0039, ,0.1674, ,0.0038,
 ,0.0036, ,0.1677, ,0.0037,
 ,0.0036, ,0.1684, ,0.0038,
 ,0.0042, ,0.1682, ,0.0036,
 ,0.004, ,0.1666, ,0.0039,
 ,0.0036, ,0.1659, ,0.0037,
 ,0.0037, ,0.1914, ,0.0036,
 ,0.004, ,0.1709, ,0.0037,
 ,0.0036, ,0.1965, ,0.0041,
 ,0.0039, ,0.1702, ,0.0037,
 ,0.0036, ,0.1717, ,0.004,
 ,0.0039, ,0.1675, ,0.0039,
 ,0.004, ,0.1756, ,0.0041,
 ,0.0037, ,0.1671, ,0.0037,
 ,0.004, ,0.1695, ,0.0035,
 ,0.0043, ,0.1685, ,0.0037,
 ,0.0039, ,0.1673, ,0.004,
 ,0.0035, ,0.1669, ,0.0037,
 ,0.0039, ,0.1693, ,0.0036,
 ,0.0046, ,0.1672, ,0.0036,
 ,0.0042, ,0.2131, ,0.0039,
 ,0.0055, ,0.1678, ,0.0036,
 ,0.0041, ,0.1695, ,0.005,
 ,0.0044, ,0.167, ,0.0039,
 ,0.0041, ,0.1696, ,0.0041,
 ,0.0039, ,0.1672, ,0.0037,
 ,0.0043, ,0.1677, ,0.0036,
 ,0.0041, ,0.2114, ,0.0036,
 ,0.0041, ,0.1835, ,0.0041,
 ,0.0037, ,0.181, ,0.0036,
 ,0.0039, ,0.1401, ,0.0035,
 ,0.0039, ,0.1827, ,0.0035,
 ,0.0038, ,0.1665, ,0.004,
 ,0.0039, ,0.1703, ,0.0037,
 ,0.0038, ,0.1695, ,0.0035,
 ,0.0044, ,0.1686, ,0.0035,
 ,0.004, ,0.1661, ,0.0039,
 ,0.0038, ,0.1697, ,0.0035,
 ,0.0041, ,0.1674, ,0.0034,
 ,0.004, ,0.1751, ,0.0037,
 ,0.0036, ,0.1659, ,0.0038,
 ,0.0036, ,0.1691, ,0.0036,
 ,0.0038, ,0.1677, ,0.0036,
 ,0.0044, ,0.1669, ,0.0036,
 ,0.0041, ,0.1674, ,0.0038,
 ,0.0038, ,0.1698, ,0.0035,
 ,0.0039, ,0.1657, ,0.0034,
 ,0.0046, ,0.1718, ,0.0036,
 ,0.0038, ,0.1663, ,0.0039,
 ,0.0038, ,0.1704, ,0.0039,
 ,0.0036, ,0.1711, ,0.0037,
 ,0.0038, ,0.1663, ,0.0035,
 ,0.0039, ,0.1672, ,0.0038,
 ,0.0037, ,0.1693, ,0.0036,
 ,0.0038, ,0.1668, ,0.0035,
 ,0.0053, ,0.1672, ,0.0036,
 ,0.0047, ,0.1668, ,0.004,
 ,0.004, ,0.1702, ,0.0037,
 ,0.004, ,0.1684, ,0.0035,
 ,0.004, ,0.1676, ,0.0036,
 ,0.0041, ,0.1661, ,0.004,
 ,0.0038, ,0.1681, ,0.0035,
 ,0.0038, ,0.1676, ,0.0035,
 ,0.0039, ,0.1664, ,0.0037,
 ,0.0037, ,0.1721, ,0.004,
 ,0.0036, ,0.1687, ,0.0037,
 ,0.0037, ,0.2333, ,0.0036,
 ,0.0043, ,0.1832, ,0.0036,
 ,0.004, ,0.1722, ,0.0038,
 ,0.004, ,0.1703, ,0.0035,
 ,0.0038, ,0.1687, ,0.0035,
 ,0.0039, ,0.1677, ,0.0036,
 ,0.004, ,0.178, ,0.0037,
 ,0.0037, ,0.1683, ,0.0037,
 ,0.0041, ,0.1688, ,0.0035,
 ,0.0041, ,0.1664, ,0.0036,
 ,0.004, ,0.1669, ,0.004,
 ,0.0037, ,0.1688, ,0.0035,
 ,0.0037, ,0.1658, ,0.0035,
 ,0.0039, ,0.167, ,0.0043,
 ,0.0037, ,0.1668, ,0.0041,
 ,0.0041, ,0.1685, ,0.0039,
 ,0.0042, ,0.1686, ,0.0037,
 ,0.0043, ,0.174, ,0.0039,
 ,0.004, ,0.1671, ,0.0047,
 ,0.0036, ,0.1687, ,0.0043,
 ,0.0038, ,0.1673, ,0.0039,
 ,0.0062, ,0.1666, ,0.004,
 ,0.0048, ,0.1673, ,0.0041,
 ,0.004, ,0.1767, ,0.004,
 ,0.0039, ,0.1693, ,0.0038,
 ,0.0043, ,0.1662, ,0.0038,
 ,0.004, ,0.2072, ,0.0038,
 ,0.0036, ,0.1754, ,0.0035,
 ,0.0037, ,0.171, ,0.0035,
 ,0.0044, ,0.1731, ,0.0036,
 ,0.0038, ,0.1732, ,0.0041,
 ,0.0039, ,0.1686, ,0.0038,
 ,0.0042, ,0.1687, ,0.0036,
 ,0.004, ,0.1915, ,0.0036,
 ,0.0041, ,0.1714, ,0.004,
 ,0.0036, ,0.1663, ,0.0038,
 ,0.0037, ,0.1669, ,0.0036,
 ,0.0039, ,0.1676, ,0.0036,
 ,0.0038, ,0.1716, ,0.004,
 ,0.0037, ,0.1756, ,0.0037,
 ,0.0038, ,0.1668, ,0.0037,
 ,0.004, ,0.1675, ,0.0036,
 ,0.0039, ,0.1689, ,0.0038,
 ,0.0036, ,0.1673, ,0.0036,
 ,0.0037, ,0.1667, ,0.0035,
 ,0.004, ,0.1654, ,0.0036,
 ,0.0037, ,0.1684, ,0.0038,
 ,0.0035, ,0.1659, ,0.0041,
 ,0.0038, ,0.167, ,0.0037,
 ,0.0038, ,0.166, ,0.0036,
 ,0.0039, ,0.169, ,0.0039,
 ,0.0036, ,0.172, ,0.0036,
 ,0.0038, ,0.1677, ,0.0036,
 ,0.0044, ,0.1663, ,0.0036,
 ,0.0039, ,0.1686, ,0.004,
 ,0.0036, ,0.1655, ,0.0037,
 ,0.0038, ,0.1665, ,0.0034,
 ,0.0042, ,0.1736, ,0.0035,
 ,0.004, ,0.1689, ,0.0038,
 ,0.0038, ,0.1673, ,0.0035,
 ,0.0037, ,0.1671, ,0.0038,
 ,0.0039, ,0.1656, ,0.0036,
 ,0.0039, ,0.1694, ,0.0038,
 ,0.0038, ,0.1659, ,0.0036,
 ,0.0037, ,0.1657, ,0.0035,
 ,0.0062, ,0.1654, ,0.0036,
 ,0.0039, ,0.1689, ,0.004,
 ,0.0037, ,0.1651, ,0.0036,
 ,0.0037, ,0.1664, ,0.0036,
 ,0.0042, ,0.2612, ,0.0035,
 ,0.0043, ,0.2067, ,0.0038,
 ,0.0041, ,0.1699, ,0.0038,
 ,0.0039, ,0.1686, ,0.0037,
 ,0.004, ,0.1718, ,0.0038,
 ,0.004, ,0.1741, ,0.0038,
 ,0.0037, ,0.1723, ,0.0036,
 ,0.0037, ,0.1697, ,0.0035,
 ,0.0043, ,0.175, ,0.0036,
 ,0.004, ,0.1646, ,0.0038,
 ,0.0042, ,0.1647, ,0.0037,
 ,0.0041, ,0.1643, ,0.0036,
 ,0.004, ,0.167, ,0.0038,
 ,0.004, ,0.1645, ,0.0044,
 ,0.0036, ,0.1649, ,0.0039,
 ,0.0037, ,0.164, ,0.0037,
 ,0.0038, ,0.1664, ,0.0036,
 ,0.0037, ,0.1696, ,0.004,
 ,0.0037, ,0.164, ,0.004,
 ,0.0037, ,0.1644, ,0.004,
 ,0.0038, ,0.1658, ,0.0036,
 ,0.0039, ,0.1586, ,0.0039,
 ,0.0036, ,0.2379, ,0.0038,
 ,0.0038, ,0.1608, ,0.0035,
 ,0.0039, ,0.1378, ,0.0035,
 ,0.0036, ,0.1376, ,0.0038,
 ,0.0036, ,0.1789, ,0.0037,
 ,0.0036, ,0.1675, ,0.0035,
 ,0.0038, ,0.169, ,0.0036,
 ,0.0038, ,0.1736, ,0.0039,
 ,0.0036, ,0.1687, ,0.0035,
 ,0.0036, ,0.1659, ,0.0035,
 ,0.0039, ,0.1664, ,0.0036,
 ,0.0036, ,0.166, ,0.004,
 ,0.0036, ,0.171, ,0.0038,
 ,0.004, ,0.1896, ,0.0035,
 ,0.0043, ,0.1668, ,0.0037,
 ,0.004, ,0.1665, ,0.004,
 ,0.0037, ,0.1655, ,0.0036,
 ,0.0038, ,0.1644, ,0.0035,
 ,0.0039, ,0.1668, ,0.0036,
 ,0.0036, ,0.1644, ,0.0041,
 ,0.0037, ,0.1647, ,0.0034,
 ,0.0036, ,0.1661, ,0.0038,
 ,0.0042, ,0.166, ,0.0037,
 ,0.0038, ,0.1655, ,0.0038,
 ,0.0039, ,0.1652, ,0.0037,
 ,0.0037, ,0.1653, ,0.0035,
 ,0.0043, ,0.1674, ,0.0036,
 ,0.0047, ,0.1659, ,0.0038,
 ,0.0043, ,0.1648, ,0.0036,
 ,0.0042, ,0.1651, ,0.0035,
 ,0.0041, ,0.1669, ,0.0036,
 ,0.0041, ,0.1709, ,0.0037,
 ,0.0041, ,0.165, ,0.0038,
 ,0.0037, ,0.1653, ,0.0035,
 ,0.0042, ,0.1668, ,0.0035,
 ,0.004, ,0.1654, ,0.0037,
 ,0.0037, ,0.1646, ,0.0036,
 ,0.0037, ,0.2443, ,0.0035,
 ,0.0044, ,0.1677, ,0.0035,
 ,0.0038, ,0.167, ,0.0037,
 ,0.0037, ,0.1725, ,0.0035,
 ,0.0075, ,0.1671, ,0.0034,
 ,0.0046, ,0.1656, ,0.0035,
 ,0.004, ,0.1974, ,0.0036,
 ,0.0037, ,0.2266, ,0.0037,
 ,0.0037, ,0.239, ,0.0035,
 ,0.0039, ,0.2478, ,0.0035,
 ,0.0039, ,0.2075, ,0.0037,
 ,0.0036, ,0.181, ,0.0035,
 ,0.0037, ,0.2088, ,0.0037,
 ,0.0039, ,0.3273, ,0.0035,
 ,0.004, ,0.2127, ,0.0038,
 ,0.0038, ,0.2175, ,0.0037,
 ,0.0037, ,0.2302, ,0.0055,
 ,0.0043, ,0.2337, ,0.0039,
 ,0.0039, ,0.3499, ,0.004,
 ,0.0036, ,0.4326, ,0.0035,
 ,0.0037, ,0.1749, ,0.0038,
 ,0.0038, ,0.1362, ,0.0037,
 ,0.0039, ,0.1403, ,0.0038,
 ,0.0036, ,0.1815, ,0.0037,
 ,0.0038, ,0.1713, ,0.0034,
 ,0.0042, ,0.1664, ,0.0035,
 ,0.004, ,0.1611, ,0.0044,
 ,0.0036, ,0.1692, ,0.0039,
 ,0.0037, ,0.1725, ,0.0036,
 ,0.0038, ,0.1656, ,0.0036,
 ,0.0037, ,0.1651, ,0.004,
 ,0.0034, ,0.1662, ,0.0038,
 ,0.004, ,0.165, ,0.0035,
 ,0.0042, ,0.1645, ,0.0037,
 ,0.0038, ,0.1644, ,0.0042,
 ,0.0036, ,0.1657, ,0.0038,
 ,0.0036, ,0.1648, ,0.0037,
 ,0.0042, ,0.165, ,0.0036,
 ,0.0039, ,0.1664, ,0.0038,
 ,0.0036, ,0.1664, ,0.0038,
 ,0.0038, ,0.1654, ,0.0042,
 ,0.0039, ,0.1645, ,0.004,
 ,0.004, ,0.1645, ,0.004,
 ,0.0036, ,0.1644, ,0.0036,
 ,0.0037, ,0.1644, ,0.0038,
 ,0.0043, ,0.1693, ,0.0035,
 ,0.0039, ,0.1644, ,0.0039,
 ,0.0037, ,0.172, ,0.0037,
 ,0.0037, ,0.2423, ,0.0036,
 ,0.0041, ,0.1708, ,0.0036,
 ,0.0039, ,0.1686, ,0.0041,
 ,0.0035, ,0.1667, ,0.0036,
 ,0.0037, ,0.3563, ,0.0036,
 ,0.0039, ,0.3436, ,0.0035,
 ,0.0036, ,0.1954, ,0.0038,
 ,0.0036, ,0.1938, ,0.0037,
 ,0.0039, ,0.2911, ,0.0035,
 ,0.0043, ,0.2499, ,0.0035,
 ,0.0042, ,0.2397, ,0.0039,
 ,0.0039, ,0.2372, ,0.0037,
 ,0.0041, ,0.1803, ,0.0035,
 ,0.0043, ,0.1701, ,0.0036,
 ,0.0036, ,0.1746, ,0.0039,
 ,0.0036, ,0.1751, ,0.0037,
 ,0.0038, ,0.1663, ,0.0035,
 ,0.0054, ,0.1663, ,0.0036,
 ,0.0041, ,0.1659, ,0.0039,
 ,0.0038, ,0.1666, ,0.0035,
 ,0.0037, ,0.1656, ,0.0035,
 ,0.0039, ,0.1666, ,0.0036,
 ,0.0037, ,0.1687, ,0.0039,
 ,0.0036, ,0.1665, ,0.0037,
 ,0.0036, ,0.1656, ,0.0035,
 ,0.0042, ,0.1648, ,0.0036,
 ,0.0039, ,0.1663, ,0.004,
 ,0.0036, ,0.1662, ,0.0036,
 ,0.0037, ,0.1651, ,0.0036,
 ,0.0039, ,0.1652, ,0.0035,
 ,0.0036, ,0.5085, ,0.0039,
 ,0.0036, ,0.2776, ,0.0037,
 ,0.0037, ,0.2539, ,0.0035,
 ,0.0042, ,0.1513, ,0.0036,
 ,0.0039, ,0.1415, ,0.0039,
 ,0.0036, ,0.1571, ,0.0037,
 ,0.0037, ,0.1729, ,0.0035,
 ,0.0038, ,0.1675, ,0.0035,
 ,0.0036, ,0.1678, ,0.004,
 ,0.0039, ,0.1662, ,0.0036,
 ,0.0038, ,0.1873, ,0.0034,
 ,0.0042, ,0.1721, ,0.0035,
 ,0.0039, ,0.1691, ,0.0038,
 ,0.0036, ,0.1689, ,0.0036,
 ,0.0037, ,0.1676, ,0.0036,
 ,0.0038, ,0.1662, ,0.0036,
 ,0.004, ,0.1697, ,0.0043,
 ,0.0038, ,0.1672, ,0.0042,
 ,0.0037, ,0.1672, ,0.0035,
 ,0.0039, ,0.1655, ,0.0035,
 ,0.004, ,0.1663, ,0.0038,
 ,0.0036, ,0.1745, ,0.0037,
 ,0.0036, ,0.166, ,0.0038,
 ,0.0039, ,0.2167, ,0.0036,
 ,0.0036, ,0.1667, ,0.004,
 ,0.0035, ,0.1656, ,0.0036,
 ,0.0037, ,0.1661, ,0.0036,
 ,0.0042, ,0.1672, ,0.0036,
 ,0.0039, ,0.1649, ,0.0038,
 ,0.0036, ,0.1654, ,0.0037,
 ,0.0037, ,0.1703, ,0.0036,
 ,0.0039, ,0.2209, ,0.0035,
 ,0.0036, ,0.176, ,0.004,
 ,0.0036, ,0.1677, ,0.0038,
 ,0.0037, ,0.1683, ,0.0036,
 ,0.0042, ,0.1658, ,0.0037,
 ,0.0039, ,0.166, ,0.004,
 ,0.0038, ,0.1742, ,0.0036,
 ,0.0037, ,0.1687, ,0.0035,
 ,0.0038, ,0.1658, ,0.0036,
 ,0.0037, ,0.1646, ,0.0053,
 ,0.0037, ,0.1717, ,0.0039,
 ,0.0036, ,0.1683, ,0.0035,
 ,0.0042, ,0.1658, ,0.0036,
 ,0.0039, ,0.1662, ,0.0041,
 ,0.0036, ,0.1656, ,0.0034,
 ,0.0045, ,0.167, ,0.0035,
 ,0.0043, ,0.1655, ,0.0037,
 ,0.0037, ,0.1649, ,0.0038,
 ,0.004, ,0.1663, ,0.0037,
 ,0.0038, ,0.1676, ,0.0036,
 ,0.0043, ,0.1651, ,0.0035,
 ,0.0052, ,0.1645, ,0.0038,
 ,0.0038, ,0.1642, ,0.0035,
 ,0.0037, ,0.1672, ,0.0035,
 ,0.0039, ,0.1713, ,0.0036,
 ,0.0037, ,0.1811, ,0.0037,
 ,0.0036, ,0.165, ,0.0036,
 ,0.0037, ,0.167, ,0.0035,
 ,0.0043, ,0.1643, ,0.0036,
 ,0.004, ,0.1644, ,0.0041,
 ,0.004, ,0.1751, ,0.0037,
 ,0.0038, ,0.2229, ,0.0034,
 ,0.0039, ,0.1845, ,0.0035,
 ,0.0037, ,0.1808, ,0.004,
 ,0.0039, ,0.1725, ,0.0036,
 ,0.0037, ,0.1713, ,0.0035,
 ,0.0043, ,0.1698, ,0.0035,
 ,0.0041, ,0.1688, ,0.0037,
 ,0.004, ,0.168, ,0.0038,
 ,0.0037, ,0.169, ,0.0041,
 ,0.0042, ,0.1674, ,0.004,
 ,0.0039, ,0.1706, ,0.004,
 ,0.0035, ,0.1698, ,0.0039,
 ,0.0036, ,0.1761, ,0.0041,
 ,0.0042, ,0.1687, ,0.0038,
 ,0.0039, ,0.1719, ,0.004,
 ,0.004, ,0.1676, ,0.0035,
 ,0.0039, ,0.2166, ,0.0037,
 ,0.0038, ,0.1674, ,0.0036,
 ,0.0035, ,0.1693, ,0.0038,
 ,0.0036, ,0.1682, ,0.0039,
 ,0.0036, ,0.1679, ,0.0037,
 ,0.0042, ,0.1667, ,0.0036,
 ,0.0039, ,0.1693, ,0.0043,
 ,0.0036, ,0.1678, ,0.004,
 ,0.0035, ,0.1674, ,0.0039,
 ,0.0037, ,0.1672, ,0.0038,
 ,0.0036, ,0.1691, ,0.004,
 ,0.0036, ,0.1672, ,0.0038,
 ,0.0036, ,0.181, ,0.0036,
 ,0.0041, ,0.1667, ,0.0037,
 ,0.0039, ,0.167, ,0.0039,
 ,0.0036, ,0.1663, ,0.0038,
 ,0.0036, ,0.166, ,0.0035,
 ,0.0038, ,0.1655, ,0.0036,
 ,0.0036, ,0.1665, ,0.0039,
 ,0.0039, ,0.1664, ,0.0038,
 ,0.0037, ,0.1657, ,0.0035,
 ,0.0042, ,0.1651, ,0.0037,
