Arbrook,Drawing Time,BGFX,Drawing Time,Native,Drawing Time,
 ,0.0023, ,0.1628, ,0.0014,
 ,0.0023, ,0.162, ,0.0013,
 ,0.0022, ,0.1683, ,0.0014,
 ,0.0022, ,0.1744, ,0.0013,
 ,0.0023, ,0.1854, ,0.0013,
 ,0.0023, ,0.1447, ,0.0013,
 ,0.0022, ,0.144, ,0.0013,
 ,0.0022, ,0.1849, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0023, ,0.1673, ,0.0014,
 ,0.0023, ,0.1658, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0023, ,0.1987, ,0.0013,
 ,0.0023, ,0.1649, ,0.0012,
 ,0.0023, ,0.1619, ,0.0013,
 ,0.0048, ,0.1626, ,0.0013,
 ,0.0024, ,0.1639, ,0.0013,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0023, ,0.1621, ,0.0016,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0022, ,0.1632, ,0.0013,
 ,0.0022, ,0.165, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1692, ,0.0013,
 ,0.0022, ,0.1611, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0023, ,0.1643, ,0.0014,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0023, ,0.1638, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0022, ,0.1621, ,0.0018,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0619, ,0.1628, ,0.0013,
 ,0.0024, ,0.1642, ,0.0013,
 ,0.0024, ,0.1622, ,0.0014,
 ,0.0025, ,0.1617, ,0.0013,
 ,0.0023, ,0.1617, ,0.0014,
 ,0.0024, ,0.1689, ,0.0014,
 ,0.0023, ,0.1616, ,0.0014,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0022, ,0.1606, ,0.0014,
 ,0.0021, ,0.1619, ,0.0014,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0024, ,0.1643, ,0.0014,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0023, ,0.164, ,0.0013,
 ,0.0022, ,0.1607, ,0.0014,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0022, ,0.2071, ,0.0014,
 ,0.0022, ,0.1673, ,0.0014,
 ,0.0021, ,0.1614, ,0.0014,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1609, ,0.0014,
 ,0.0022, ,0.164, ,0.0014,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1611, ,0.0014,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0022, ,0.1607, ,0.0014,
 ,0.0022, ,0.1619, ,0.0014,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.1685, ,0.0014,
 ,0.0023, ,0.1622, ,0.0013,
 ,0.0022, ,0.2223, ,0.0013,
 ,0.0022, ,0.1822, ,0.0014,
 ,0.0022, ,0.1582, ,0.0014,
 ,0.0023, ,0.2197, ,0.0014,
 ,0.0022, ,0.1972, ,0.0014,
 ,0.0022, ,0.245, ,0.0012,
 ,0.0022, ,0.2296, ,0.0014,
 ,0.0023, ,0.2152, ,0.0014,
 ,0.0022, ,0.2239, ,0.0014,
 ,0.0022, ,0.2674, ,0.0014,
 ,0.0022, ,0.2696, ,0.0014,
 ,0.0021, ,0.2057, ,0.0013,
 ,0.0022, ,0.1951, ,0.0013,
 ,0.0022, ,0.2625, ,0.0013,
 ,0.0022, ,0.3416, ,0.0013,
 ,0.0022, ,0.23, ,0.0013,
 ,0.0022, ,0.2031, ,0.0013,
 ,0.0022, ,0.2251, ,0.0014,
 ,0.0021, ,0.2046, ,0.0013,
 ,0.0021, ,0.2491, ,0.0014,
 ,0.0021, ,0.2141, ,0.0014,
 ,0.0021, ,0.2465, ,0.0012,
 ,0.0023, ,0.2612, ,0.0014,
 ,0.0022, ,0.1952, ,0.0014,
 ,0.0022, ,0.1931, ,0.0014,
 ,0.0022, ,0.1891, ,0.0014,
 ,0.0023, ,0.1918, ,0.0014,
 ,0.0024, ,0.1879, ,0.0019,
 ,0.0023, ,0.1907, ,0.0015,
 ,0.0023, ,0.1884, ,0.0015,
 ,0.0022, ,0.19, ,0.0016,
 ,0.0025, ,0.1896, ,0.0014,
 ,0.0025, ,0.1896, ,0.0013,
 ,0.0023, ,0.1907, ,0.0014,
 ,0.0024, ,0.1889, ,0.0013,
 ,0.0022, ,0.1891, ,0.0013,
 ,0.0022, ,0.2456, ,0.0013,
 ,0.0021, ,0.1876, ,0.0014,
 ,0.0023, ,0.1904, ,0.0013,
 ,0.0022, ,0.1877, ,0.0013,
 ,0.0022, ,0.1895, ,0.0014,
 ,0.0021, ,0.1958, ,0.0014,
 ,0.0023, ,0.1876, ,0.0014,
 ,0.0023, ,0.1876, ,0.0014,
 ,0.0021, ,0.1902, ,0.0013,
 ,0.0022, ,0.1877, ,0.0014,
 ,0.0021, ,0.187, ,0.0014,
 ,0.0022, ,0.1875, ,0.0014,
 ,0.0021, ,0.1894, ,0.0013,
 ,0.0022, ,0.1911, ,0.0013,
 ,0.0023, ,0.1882, ,0.0014,
 ,0.0022, ,0.1895, ,0.0013,
 ,0.0021, ,0.1901, ,0.0012,
 ,0.0022, ,0.1872, ,0.0013,
 ,0.0022, ,0.1874, ,0.0012,
 ,0.0022, ,0.1885, ,0.0013,
 ,0.0021, ,0.2807, ,0.0013,
 ,0.0021, ,0.2498, ,0.0013,
 ,0.0023, ,0.311, ,0.0013,
 ,0.0022, ,0.1743, ,0.0013,
 ,0.0022, ,0.1485, ,0.0013,
 ,0.0022, ,0.1716, ,0.0013,
 ,0.0022, ,0.1679, ,0.0014,
 ,0.0022, ,0.2897, ,0.0013,
 ,0.0022, ,0.1451, ,0.0013,
 ,0.0022, ,0.1845, ,0.0013,
 ,0.0022, ,0.1448, ,0.0013,
 ,0.0022, ,0.1765, ,0.0013,
 ,0.0021, ,0.1655, ,0.0013,
 ,0.0021, ,0.1628, ,0.0013,
 ,0.0022, ,0.1763, ,0.0013,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0023, ,0.1659, ,0.0013,
 ,0.0022, ,0.1635, ,0.0013,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0021, ,0.1705, ,0.0013,
 ,0.0021, ,0.162, ,0.0014,
 ,0.0021, ,0.1633, ,0.0013,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.0022, ,0.1639, ,0.0014,
 ,0.0021, ,0.1625, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1662, ,0.0013,
 ,0.0024, ,0.1627, ,0.0014,
 ,0.0023, ,0.1648, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0028, ,0.1687, ,0.0013,
 ,0.0023, ,0.1628, ,0.0013,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0022, ,0.1643, ,0.0018,
 ,0.0022, ,0.1633, ,0.0017,
 ,0.0024, ,0.1645, ,0.0017,
 ,0.0021, ,0.1617, ,0.0016,
 ,0.0023, ,0.162, ,0.0014,
 ,0.0021, ,0.2166, ,0.0014,
 ,0.0023, ,0.1605, ,0.0013,
 ,0.0021, ,0.1633, ,0.0014,
 ,0.0022, ,0.163, ,0.0014,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0024, ,0.1624, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.1624, ,0.0012,
 ,0.0021, ,0.165, ,0.0013,
 ,0.0023, ,0.1695, ,0.0013,
 ,0.0021, ,0.1644, ,0.0013,
 ,0.0021, ,0.1621, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0023, ,0.1954, ,0.0013,
 ,0.0021, ,0.1631, ,0.0013,
 ,0.0022, ,0.1823, ,0.0015,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0022, ,0.222, ,0.0013,
 ,0.0021, ,0.1812, ,0.0013,
 ,0.0021, ,0.1682, ,0.0013,
 ,0.0021, ,0.1655, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0021, ,0.1621, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0021, ,0.1645, ,0.0013,
 ,0.0022, ,0.3995, ,0.0013,
 ,0.0022, ,0.1807, ,0.0013,
 ,0.0021, ,0.1598, ,0.0013,
 ,0.0022, ,0.1964, ,0.0013,
 ,0.0021, ,0.1665, ,0.0013,
 ,0.0022, ,0.1636, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0043, ,0.1638, ,0.0014,
 ,0.0021, ,0.1627, ,0.0014,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0021, ,0.1644, ,0.0013,
 ,0.0022, ,0.172, ,0.0013,
 ,0.0022, ,0.1631, ,0.0013,
 ,0.0021, ,0.1629, ,0.0013,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.003, ,0.1631, ,0.0014,
 ,0.0027, ,0.1652, ,0.0013,
 ,0.0028, ,0.1622, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0022, ,0.1657, ,0.0014,
 ,0.0022, ,0.1633, ,0.0013,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0042, ,0.1635, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0023, ,0.1641, ,0.0013,
 ,0.0024, ,0.163, ,0.0013,
 ,0.0029, ,0.162, ,0.0018,
 ,0.0023, ,0.1631, ,0.0017,
 ,0.0021, ,0.1626, ,0.0015,
 ,0.0023, ,0.1645, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0023, ,0.1687, ,0.0014,
 ,0.0023, ,0.209, ,0.0013,
 ,0.0022, ,0.1665, ,0.0014,
 ,0.0022, ,0.1654, ,0.0013,
 ,0.0022, ,0.1622, ,0.0014,
 ,0.0023, ,0.1629, ,0.0014,
 ,0.0022, ,0.1714, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1626, ,0.0014,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0022, ,0.1633, ,0.0034,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0023, ,0.1667, ,0.0013,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0021, ,0.163, ,0.0013,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0022, ,0.1711, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.1696, ,0.0013,
 ,0.0023, ,0.1623, ,0.0013,
 ,0.0022, ,0.1627, ,0.0014,
 ,0.0023, ,0.1633, ,0.0014,
 ,0.0021, ,0.1615, ,0.0014,
 ,0.0021, ,0.1619, ,0.0013,
 ,0.0049, ,0.1633, ,0.0013,
 ,0.0022, ,0.3868, ,0.0013,
 ,0.0023, ,0.2008, ,0.0013,
 ,0.0022, ,0.1709, ,0.0013,
 ,0.0021, ,0.1633, ,0.0013,
 ,0.0022, ,0.1623, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1608, ,0.0013,
 ,0.0022, ,0.1618, ,0.0013,
 ,0.0021, ,0.2743, ,0.0013,
 ,0.0022, ,0.3189, ,0.0013,
 ,0.0022, ,0.1695, ,0.0013,
 ,0.0021, ,0.1631, ,0.0013,
 ,0.0021, ,0.1644, ,0.0013,
 ,0.0022, ,0.1613, ,0.0014,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0024, ,0.1626, ,0.0013,
 ,0.0022, ,0.1726, ,0.0013,
 ,0.0022, ,0.1632, ,0.0015,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0022, ,0.1705, ,0.0013,
 ,0.0022, ,0.1679, ,0.0013,
 ,0.0022, ,0.1607, ,0.0013,
 ,0.0022, ,0.1611, ,0.0013,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0023, ,0.1621, ,0.0016,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0021, ,0.1609, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0025, ,0.1649, ,0.0013,
 ,0.0023, ,0.1628, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1614, ,0.0014,
 ,0.0022, ,0.1619, ,0.0014,
 ,0.0022, ,0.1632, ,0.0015,
 ,0.0023, ,0.1612, ,0.0015,
 ,0.0023, ,0.2081, ,0.0013,
 ,0.0023, ,0.1612, ,0.0014,
 ,0.0021, ,0.1631, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.161, ,0.0013,
 ,0.0022, ,0.1624, ,0.0014,
 ,0.0022, ,0.1704, ,0.0014,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1607, ,0.0012,
 ,0.0023, ,0.162, ,0.0012,
 ,0.0023, ,0.1633, ,0.0012,
 ,0.0022, ,0.1607, ,0.0013,
 ,0.0021, ,0.1612, ,0.0013,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0022, ,0.1613, ,0.0012,
 ,0.0022, ,0.161, ,0.0014,
 ,0.0023, ,0.161, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1619, ,0.0014,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.1674, ,0.0014,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0023, ,0.1606, ,0.0013,
 ,0.0023, ,0.1608, ,0.0013,
 ,0.0022, ,0.168, ,0.0012,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0022, ,0.1943, ,0.0013,
 ,0.0023, ,0.1704, ,0.0014,
 ,0.0022, ,0.1685, ,0.0013,
 ,0.0023, ,0.1662, ,0.0013,
 ,0.0022, ,0.1644, ,0.0014,
 ,0.0022, ,0.1663, ,0.0013,
 ,0.0022, ,0.1669, ,0.0013,
 ,0.0022, ,0.1637, ,0.0013,
 ,0.0022, ,0.1659, ,0.0014,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0022, ,0.1642, ,0.0013,
 ,0.0024, ,0.1686, ,0.0013,
 ,0.0023, ,0.1643, ,0.0013,
 ,0.0023, ,0.1627, ,0.0013,
 ,0.0023, ,0.2381, ,0.0013,
 ,0.0022, ,0.2035, ,0.0014,
 ,0.0022, ,0.1633, ,0.0014,
 ,0.0022, ,0.2033, ,0.0013,
 ,0.0022, ,0.1654, ,0.0014,
 ,0.0022, ,0.1649, ,0.0014,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.2235, ,0.0017,
 ,0.0023, ,0.1996, ,0.0015,
 ,0.0022, ,0.1926, ,0.0016,
 ,0.0022, ,0.1708, ,0.0015,
 ,0.0022, ,0.1633, ,0.0015,
 ,0.0024, ,0.1652, ,0.0015,
 ,0.0023, ,0.1625, ,0.0014,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0023, ,0.1624, ,0.0015,
 ,0.0022, ,0.1623, ,0.0018,
 ,0.0022, ,0.171, ,0.0015,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0023, ,0.1621, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0023, ,0.1642, ,0.0014,
 ,0.0021, ,0.2101, ,0.0013,
 ,0.0021, ,0.1631, ,0.0014,
 ,0.0022, ,0.1625, ,0.0015,
 ,0.0022, ,0.1692, ,0.0013,
 ,0.0022, ,0.1663, ,0.0013,
 ,0.0021, ,0.162, ,0.0013,
 ,0.0022, ,0.1692, ,0.0014,
 ,0.0021, ,0.1638, ,0.0013,
 ,0.0021, ,0.165, ,0.0013,
 ,0.0022, ,0.171, ,0.0014,
 ,0.0022, ,0.1632, ,0.0014,
 ,0.0022, ,0.162, ,0.0014,
 ,0.0021, ,0.1624, ,0.0013,
 ,0.0022, ,0.1721, ,0.0013,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0021, ,0.1641, ,0.0013,
 ,0.0022, ,0.1616, ,0.0014,
 ,0.0021, ,0.1635, ,0.0013,
 ,0.0021, ,0.1619, ,0.0014,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0022, ,0.1641, ,0.0013,
 ,0.0021, ,0.1621, ,0.0013,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0022, ,0.1627, ,0.0013,
 ,0.0022, ,0.1625, ,0.0013,
 ,0.0021, ,0.1652, ,0.0013,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0022, ,0.1639, ,0.0013,
 ,0.0021, ,0.2298, ,0.0013,
 ,0.0021, ,0.1743, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0021, ,0.164, ,0.0013,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0028, ,0.1625, ,0.0013,
 ,0.0023, ,0.1616, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0023, ,0.1676, ,0.0013,
 ,0.0022, ,0.1676, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1615, ,0.0014,
 ,0.0022, ,0.1636, ,0.0013,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.0022, ,0.1655, ,0.0013,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0021, ,0.1628, ,0.0015,
 ,0.0023, ,0.1635, ,0.0014,
 ,0.0022, ,0.1678, ,0.0014,
 ,0.0022, ,0.22, ,0.0012,
 ,0.0022, ,0.1662, ,0.0014,
 ,0.0022, ,0.1479, ,0.0013,
 ,0.0022, ,0.1302, ,0.0013,
 ,0.0022, ,0.1661, ,0.0013,
 ,0.0022, ,0.1721, ,0.0013,
 ,0.0022, ,0.163, ,0.0013,
 ,0.0021, ,0.1654, ,0.0013,
 ,0.003, ,0.1649, ,0.0013,
 ,0.0027, ,0.1616, ,0.0013,
 ,0.0023, ,0.169, ,0.0012,
 ,0.0022, ,0.1625, ,0.0015,
 ,0.0022, ,0.162, ,0.0015,
 ,0.0023, ,0.1652, ,0.0013,
 ,0.0022, ,0.1689, ,0.0013,
 ,0.0022, ,0.1615, ,0.0013,
 ,0.0021, ,0.1636, ,0.0013,
 ,0.0021, ,0.1642, ,0.0013,
 ,0.0022, ,0.2093, ,0.0014,
 ,0.0021, ,0.1627, ,0.0014,
 ,0.0021, ,0.1618, ,0.0013,
 ,0.0022, ,0.1629, ,0.0013,
 ,0.0022, ,0.1647, ,0.0014,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0021, ,0.1638, ,0.0014,
 ,0.0023, ,0.1622, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.0022, ,0.164, ,0.0013,
 ,0.0022, ,0.1709, ,0.0013,
 ,0.0022, ,0.169, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1648, ,0.0014,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0021, ,0.1639, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1634, ,0.0013,
 ,0.0022, ,0.1647, ,0.0013,
 ,0.0021, ,0.1656, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0021, ,0.1619, ,0.0014,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0022, ,0.1648, ,0.0013,
 ,0.0021, ,0.1613, ,0.0013,
 ,0.0021, ,0.1625, ,0.0014,
 ,0.0022, ,0.1654, ,0.0013,
 ,0.0026, ,0.1653, ,0.0013,
 ,0.0024, ,0.1627, ,0.0013,
 ,0.0025, ,0.162, ,0.0014,
 ,0.0024, ,0.1617, ,0.0013,
 ,0.0024, ,0.1638, ,0.0012,
 ,0.0025, ,0.3798, ,0.0013,
 ,0.0026, ,0.1743, ,0.0013,
 ,0.0024, ,0.1663, ,0.0013,
 ,0.0025, ,0.1637, ,0.0014,
 ,0.0024, ,0.1684, ,0.0013,
 ,0.0024, ,0.1626, ,0.0013,
 ,0.0025, ,0.1628, ,0.0014,
 ,0.0024, ,0.1673, ,0.0013,
 ,0.0024, ,0.1642, ,0.0013,
 ,0.0024, ,0.1644, ,0.0014,
 ,0.0024, ,0.1621, ,0.0013,
 ,0.0024, ,0.1643, ,0.0013,
 ,0.0024, ,0.1634, ,0.0014,
 ,0.0024, ,0.1635, ,0.0013,
 ,0.0024, ,0.1627, ,0.0013,
 ,0.0023, ,0.1626, ,0.0013,
 ,0.0022, ,0.1675, ,0.0013,
 ,0.0021, ,0.1626, ,0.0013,
 ,0.0023, ,0.166, ,0.0013,
 ,0.0021, ,0.1623, ,0.0013,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.2458, ,0.0013,
 ,0.0022, ,0.2162, ,0.0013,
 ,0.0029, ,0.149, ,0.0013,
 ,0.0022, ,0.1301, ,0.0012,
 ,0.0022, ,0.1507, ,0.0013,
 ,0.0021, ,0.1712, ,0.0018,
 ,0.0021, ,0.1677, ,0.0015,
 ,0.0022, ,0.1692, ,0.0013,
 ,0.0022, ,0.1742, ,0.0014,
 ,0.0023, ,0.1656, ,0.0013,
 ,0.0021, ,0.2176, ,0.0013,
 ,0.0021, ,0.1677, ,0.0013,
 ,0.0022, ,0.1697, ,0.0013,
 ,0.0021, ,0.1639, ,0.0013,
 ,0.0023, ,0.1617, ,0.0014,
 ,0.0022, ,0.1639, ,0.0014,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1621, ,0.0014,
 ,0.0022, ,0.1626, ,0.0013,
 ,0.0022, ,0.1612, ,0.0014,
 ,0.0023, ,0.1626, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0022, ,0.1621, ,0.0013,
 ,0.0022, ,0.1656, ,0.0012,
 ,0.0022, ,0.1638, ,0.0014,
 ,0.0021, ,0.1616, ,0.0014,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0021, ,0.161, ,0.0013,
 ,0.0022, ,0.1711, ,0.0013,
 ,0.0023, ,0.1626, ,0.0014,
 ,0.0021, ,0.162, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0021, ,0.1614, ,0.0013,
 ,0.003, ,0.1621, ,0.0014,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0023, ,0.1614, ,0.0013,
 ,0.0022, ,0.1623, ,0.0014,
 ,0.0023, ,0.1633, ,0.0014,
 ,0.0022, ,0.1617, ,0.0014,
 ,0.0021, ,0.1618, ,0.0014,
 ,0.0022, ,0.1608, ,0.0013,
 ,0.0023, ,0.1621, ,0.0014,
 ,0.0022, ,0.1646, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0023, ,0.1627, ,0.0013,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1644, ,0.0013,
 ,0.0022, ,0.1625, ,0.0014,
 ,0.0022, ,0.2438, ,0.0014,
 ,0.0022, ,0.1671, ,0.0013,
 ,0.0021, ,0.1636, ,0.0013,
 ,0.0022, ,0.1628, ,0.0014,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1638, ,0.0013,
 ,0.0022, ,0.1627, ,0.0012,
 ,0.0022, ,0.1624, ,0.0013,
 ,0.0021, ,0.1661, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0024, ,0.1646, ,0.0013,
 ,0.0023, ,0.1617, ,0.0013,
 ,0.0022, ,0.1628, ,0.0013,
 ,0.0022, ,0.1617, ,0.0013,
 ,0.0022, ,0.1635, ,0.0014,
 ,0.0021, ,0.1616, ,0.0013,
 ,0.0022, ,0.1618, ,0.0014,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.1622, ,0.0013,
 ,0.0022, ,0.1644, ,0.0014,
 ,0.0021, ,0.1627, ,0.0013,
 ,0.0021, ,0.1614, ,0.0014,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.1617, ,0.0013,
 ,0.0021, ,0.2704, ,0.0014,
 ,0.0021, ,0.1656, ,0.0013,
 ,0.0021, ,0.1817, ,0.0013,
 ,0.0022, ,0.1402, ,0.0014,
 ,0.0022, ,0.1784, ,0.0013,
 ,0.0021, ,0.1648, ,0.0014,
 ,0.0022, ,0.1623, ,0.0014,
 ,0.0021, ,0.161, ,0.0013,
 ,0.0022, ,0.1612, ,0.0013,
 ,0.0022, ,0.1634, ,0.0014,
 ,0.0022, ,0.1622, ,0.0013,
 ,0.0022, ,0.1619, ,0.0013,
 ,0.0021, ,0.1636, ,0.0013,
 ,0.0021, ,0.1614, ,0.0013,
 ,0.0023, ,0.1625, ,0.0013,
 ,0.0022, ,0.1653, ,0.0013,
 ,0.0021, ,0.1613, ,0.0014,
 ,0.0021, ,0.1641, ,0.0013,
 ,0.0022, ,0.1614, ,0.0013,
 ,0.0022, ,0.1613, ,0.0013,
 ,0.0022, ,0.162, ,0.0013,
 ,0.0021, ,0.1627, ,0.0014,
 ,0.0022, ,0.1616, ,0.0013,
 ,0.003, ,0.1601, ,0.0013,
 ,0.0027, ,0.1616, ,0.0013,
 ,0.0027, ,0.1626, ,0.0013,
 ,0.0027, ,0.1719, ,0.0013,
 ,0.0028, ,0.1625, ,0.0014,
 ,0.0026, ,0.1621, ,0.0014,
